1549505434.403074 /muse/annotation sssss '{"annotation_type": "recorder_info", "libmuse_version": "6.29.1 API Version 9", "recorder_key": "InteraXon", "recorder_name": "Muse Direct", "recorder_version": "0.19.1"}''JSON'''''''
1549505434.403448 /muse/device s '{"processor_speed": "", "hardware_model_id": "Aspire R7-572", "time_zone_offset_seconds": 28800, "time_zone": "", "number_of_processors": 4, "os_version": "10.0.17134.523", "bluetooth_version": "", "memory_size": "", "hardware_model_name": "Acer", "processor_name": "x64", "os_type": "Windows"}'
1549505434.403602 /muse/config s '{"drlref_conversion_factor": 0, "acc_sample_frequency_hz": 52, "battery_percent_remaining": 7600, "eeg_downsample": 4294967295, "notch_frequency_hz": 0, "eeg_locations": [], "eeg_units": 1, "eeg_output_frequency_hz": 256, "eeg_conversion_factor": 0, "eeg_channel_layout": "TP9 FP1 FP2 TP10", "acc_data_enabled": true, "eeg_sample_frequency_hz": 4294967295, "mac_addr": "0055DAB041A9", "preset": "21", "drlref_sample_frequency_hz": 16, "serial_number": "2031-PWHN-41A9", "filters_enabled": false, "battery_millivolts": 0, "acc_units": 1, "battery_data_enabled": true, "afe_gain": 2000.0, "compression_enabled": false, "eeg_channel_count": 4, "error_data_enabled": false, "acc_conversion_factor": 0, "eeg_samples_bitwidth": 16, "drlref_data_enabled": true}'
1549505434.405346 /muse/eeg  
1549505434.405350 /muse/eeg  
1549505434.405354 /muse/eeg  
1549505434.405358 /muse/eeg  
1549505434.405362 /muse/eeg  
1549505434.405503 /muse/eeg  
1549505434.403854 /muse/eeg ffffff  863.076904 850.183167 859.450562 838.901123 nan nan
1549505434.405551 /muse/eeg  
1549505434.405516 /muse/eeg ffffff  850.183167 847.765564 862.271057 840.915771 nan nan
1549505434.405589 /muse/eeg  
1549505434.405569 /muse/eeg ffffff  848.168518 848.974365 864.688660 850.989014 nan nan
1549505434.405626 /muse/eeg  
1549505434.405606 /muse/eeg ffffff  879.597046 850.183167 859.450562 854.212463 nan nan
1549505434.405663 /muse/eeg  
1549505434.405643 /muse/eeg ffffff  888.461548 855.824158 849.780212 868.315002 nan nan
1549505434.405740 /muse/eeg  
1549505434.405717 /muse/eeg ffffff  863.882812 862.674011 848.571411 866.703308 nan nan
1549505434.405773 /muse/eeg  
1549505434.405754 /muse/eeg ffffff  888.058594 858.644714 842.527466 833.663025 nan nan
1549505434.405805 /muse/eeg  
1549505434.405786 /muse/eeg ffffff  900.952393 853.003662 837.289368 840.512817 nan nan
1549505434.405841 /muse/eeg  
1549505434.405822 /muse/eeg ffffff  862.674011 849.377319 839.706970 842.930420 nan nan
1549505434.405878 /muse/eeg  
1549505434.405859 /muse/eeg ffffff  838.498169 846.959717 847.362610 845.750916 nan nan
1549505434.405915 /muse/eeg  
1549505434.405895 /muse/eeg ffffff  842.527466 845.347961 855.018311 852.600708 nan nan
1549505434.405951 /muse/eeg  
1549505434.405931 /muse/eeg ffffff  851.794861 847.362610 858.241760 847.362610 nan nan
1549505434.405989 /muse/eeg  
1549505434.405969 /muse/eeg ffffff  865.494507 850.183167 847.765564 848.168518 nan nan
1549505434.406025 /muse/eeg  
1549505434.406006 /muse/eeg ffffff  875.567749 850.586060 845.347961 838.095215 nan nan
1549505434.406062 /muse/eeg  
1549505434.406043 /muse/eeg ffffff  862.674011 855.824158 852.600708 846.556763 nan nan
1549505434.406098 /muse/eeg  
1549505434.406079 /muse/eeg ffffff  853.406616 856.227112 851.391968 856.227112 nan nan
1549505434.406135 /muse/eeg  
1549505434.406116 /muse/eeg ffffff  861.465210 853.003662 845.347961 841.721619 nan nan
1549505434.406157 /muse/eeg  
1549505434.406160 /muse/eeg  
1549505434.406164 /muse/eeg  
1549505434.406171 /muse/acc fff  0.294617 0.154236 0.939270
1549505434.406192 /muse/acc fff  0.297363 0.156799 0.939087
1549505434.406201 /muse/acc fff  0.295288 0.156921 0.938965
1549505434.406212 /muse/drlref ff  1697142.875000 1695531.125000
1549505434.406227 /muse/drlref ff  1697142.875000 1695531.125000
1549505434.406240 /muse/drlref ff  1697142.875000 1695531.125000
1549505434.406246 /muse/drlref ff  1697142.875000 1695531.125000
1549505434.406251 /muse/drlref ff  1697142.875000 1695531.125000
1549505434.406261 /muse/drlref ff  1697142.875000 1695531.125000
1549505434.432603 /muse/eeg  
1549505434.432561 /muse/eeg ffffff  848.974365 850.183167 830.439575 839.706970 nan nan
1549505434.432652 /muse/eeg  
1549505434.432631 /muse/eeg ffffff  846.556763 847.765564 831.648376 827.619019 nan nan
1549505434.432684 /muse/eeg  
1549505434.432666 /muse/eeg ffffff  857.032959 848.974365 851.391968 835.677673 nan nan
1549505434.432712 /muse/eeg  
1549505434.432696 /muse/eeg ffffff  862.271057 850.183167 851.794861 848.974365 nan nan
1549505434.432740 /muse/eeg  
1549505434.432723 /muse/eeg ffffff  851.391968 850.586060 841.721619 837.289368 nan nan
1549505434.432765 /muse/eeg  
1549505434.432749 /muse/eeg ffffff  861.062256 844.945068 837.692322 854.615356 nan nan
1549505434.432792 /muse/eeg  
1549505434.432776 /muse/eeg ffffff  860.256409 841.318665 839.706970 840.512817 nan nan
1549505434.432816 /muse/eeg  
1549505434.432800 /muse/eeg ffffff  832.454224 851.391968 845.347961 816.336975 nan nan
1549505434.432843 /muse/eeg  
1549505434.432827 /muse/eeg ffffff  836.483521 850.989014 845.750916 845.347961 nan nan
1549505434.433961 /muse/eeg  
1549505434.434212 /muse/eeg  
1549505434.434221 /muse/eeg  
1549505434.434230 /muse/eeg  
1549505434.434238 /muse/eeg  
1549505434.434249 /muse/eeg  
1549505434.434254 /muse/eeg  
1549505434.434259 /muse/eeg  
1549505434.434264 /muse/eeg  
1549505434.434269 /muse/eeg  
1549505434.434275 /muse/eeg  
1549505434.434279 /muse/eeg  
1549505434.434284 /muse/eeg  
1549505434.434289 /muse/eeg  
1549505434.434294 /muse/eeg  
1549505434.434298 /muse/eeg  
1549505434.434303 /muse/eeg  
1549505434.434308 /muse/eeg  
1549505434.434460 /muse/eeg  
1549505434.432854 /muse/eeg ffffff  846.556763 843.333313 844.945068 863.076904 nan nan
1549505434.434513 /muse/eeg  
1549505434.434476 /muse/eeg ffffff  865.091553 847.765564 841.721619 843.333313 nan nan
1549505434.434548 /muse/eeg  
1549505434.434529 /muse/eeg ffffff  871.135559 856.227112 847.765564 832.857117 nan nan
1549505434.434573 /muse/eeg  
1549505434.434578 /muse/eeg  
1549505434.434583 /muse/eeg  
1549505434.434592 /muse/acc fff  0.297302 0.156311 0.941711
1549505434.434604 /muse/acc fff  0.298096 0.160828 0.932739
1549505434.434611 /muse/acc fff  0.300049 0.161560 0.937866
1549505434.463875 /muse/eeg  
1549505434.463833 /muse/eeg ffffff  849.377319 852.197815 854.212463 849.780212 nan nan
1549505434.463929 /muse/eeg  
1549505434.463907 /muse/eeg ffffff  840.915771 842.124512 845.750916 846.959717 nan nan
1549505434.463959 /muse/eeg  
1549505434.463941 /muse/eeg ffffff  836.886475 836.886475 830.439575 838.095215 nan nan
1549505434.463988 /muse/eeg  
1549505434.463971 /muse/eeg ffffff  850.183167 835.677673 827.619019 846.153870 nan nan
1549505434.464015 /muse/eeg  
1549505434.463999 /muse/eeg ffffff  867.912109 836.483521 840.109863 860.659363 nan nan
1549505434.464135 /muse/eeg  
1549505434.464091 /muse/eeg ffffff  843.333313 841.721619 835.274719 848.974365 nan nan
1549505434.464182 /muse/eeg  
1549505434.464156 /muse/eeg ffffff  834.468872 848.168518 837.692322 842.930420 nan nan
1549505434.464211 /muse/eeg  
1549505434.464195 /muse/eeg ffffff  831.648376 848.974365 836.886475 827.216125 nan nan
1549505434.464237 /muse/eeg  
1549505434.464221 /muse/eeg ffffff  821.978027 847.765564 824.798523 811.904785 nan nan
1549505434.464262 /muse/eeg  
1549505434.464246 /muse/eeg ffffff  844.945068 847.362610 832.454224 819.157532 nan nan
1549505434.464286 /muse/eeg  
1549505434.464271 /muse/eeg ffffff  837.289368 848.168518 830.036621 819.157532 nan nan
1549505434.464307 /muse/eeg  
1549505434.464293 /muse/eeg ffffff  836.080566 847.765564 836.080566 834.871765 nan nan
1549505434.495063 /muse/eeg  
1549505434.495087 /muse/eeg  
1549505434.495093 /muse/eeg  
1549505434.495104 /muse/acc fff  0.300415 0.162048 0.938660
1549505434.495119 /muse/acc fff  0.300171 0.162292 0.938782
1549505434.495126 /muse/acc fff  0.298706 0.163147 0.937927
1549505434.526399 /muse/eeg  
1549505434.526356 /muse/eeg ffffff  840.109863 839.304016 843.333313 864.688660 nan nan
1549505434.526465 /muse/eeg  
1549505434.526431 /muse/eeg ffffff  831.648376 841.318665 837.289368 829.230774 nan nan
1549505434.526512 /muse/eeg  
1549505434.526483 /muse/eeg ffffff  834.871765 848.571411 836.483521 815.934082 nan nan
1549505434.526570 /muse/eeg  
1549505434.526535 /muse/eeg ffffff  828.021973 851.391968 834.871765 813.919434 nan nan
1549505434.526613 /muse/eeg  
1549505434.526590 /muse/eeg ffffff  841.318665 854.615356 837.289368 810.293030 nan nan
1549505434.526669 /muse/eeg  
1549505434.526635 /muse/eeg ffffff  844.542114 846.959717 830.036621 843.333313 nan nan
1549505434.526723 /muse/eeg  
1549505434.526692 /muse/eeg ffffff  819.560425 841.721619 827.619019 831.648376 nan nan
1549505434.526776 /muse/eeg  
1549505434.526743 /muse/eeg ffffff  819.963379 852.197815 846.153870 824.395630 nan nan
1549505434.526830 /muse/eeg  
1549505434.526795 /muse/eeg ffffff  846.153870 858.241760 850.989014 839.304016 nan nan
1549505434.526870 /muse/eeg  
1549505434.526851 /muse/eeg ffffff  848.974365 855.421265 845.347961 848.168518 nan nan
1549505434.526928 /muse/eeg  
1549505434.526892 /muse/eeg ffffff  823.589722 852.600708 848.571411 847.765564 nan nan
1549505434.528250 /muse/eeg  
1549505434.528495 /muse/eeg  
1549505434.528503 /muse/eeg  
1549505434.528509 /muse/eeg  
1549505434.528513 /muse/eeg  
1549505434.528518 /muse/eeg  
1549505434.528524 /muse/eeg  
1549505434.528528 /muse/eeg  
1549505434.528533 /muse/eeg  
1549505434.528537 /muse/eeg  
1549505434.528544 /muse/eeg  
1549505434.528548 /muse/eeg  
1549505434.528553 /muse/eeg  
1549505434.528558 /muse/eeg  
1549505434.528562 /muse/eeg  
1549505434.528568 /muse/eeg  
1549505434.528572 /muse/eeg  
1549505434.528579 /muse/eeg  
1549505434.528714 /muse/eeg  
1549505434.526949 /muse/eeg ffffff  823.992676 854.212463 848.571411 832.857117 nan nan
1549505434.557630 /muse/eeg  
1549505434.557657 /muse/eeg  
1549505434.557661 /muse/eeg  
1549505434.557672 /muse/acc fff  0.298035 0.163269 0.935730
1549505434.557684 /muse/acc fff  0.297119 0.164856 0.931274
1549505434.557692 /muse/acc fff  0.298462 0.167480 0.935303
1549505434.588936 /muse/eeg  
1549505434.588896 /muse/eeg ffffff  837.289368 853.003662 841.721619 828.424927 nan nan
1549505434.588985 /muse/eeg  
1549505434.588967 /muse/eeg ffffff  835.677673 853.003662 838.901123 827.216125 nan nan
1549505434.589014 /muse/eeg  
1549505434.588995 /muse/eeg ffffff  819.157532 849.780212 837.289368 836.483521 nan nan
1549505434.589041 /muse/eeg  
1549505434.589026 /muse/eeg ffffff  819.157532 839.706970 843.333313 860.256409 nan nan
1549505434.589079 /muse/eeg  
1549505434.589059 /muse/eeg ffffff  851.794861 843.736267 854.615356 863.882812 nan nan
1549505434.589113 /muse/eeg  
1549505434.589094 /muse/eeg ffffff  853.003662 852.197815 849.377319 855.421265 nan nan
1549505434.589141 /muse/eeg  
1549505434.589125 /muse/eeg ffffff  831.245422 854.212463 850.586060 851.794861 nan nan
1549505434.589176 /muse/eeg  
1549505434.589157 /muse/eeg ffffff  837.289368 846.959717 844.945068 834.871765 nan nan
1549505434.589210 /muse/eeg  
1549505434.589191 /muse/eeg ffffff  846.153870 848.571411 838.095215 825.604370 nan nan
1549505434.589238 /muse/eeg  
1549505434.589222 /muse/eeg ffffff  836.483521 858.644714 850.183167 835.274719 nan nan
1549505434.589275 /muse/eeg  
1549505434.589256 /muse/eeg ffffff  834.871765 855.824158 854.615356 862.271057 nan nan
1549505434.589303 /muse/eeg  
1549505434.589287 /muse/eeg ffffff  858.241760 851.391968 854.212463 873.553101 nan nan
1549505434.589326 /muse/drlref ff  1697142.875000 1695531.125000
1549505434.589334 /muse/drlref ff  1697142.875000 1695531.125000
1549505434.589348 /muse/drlref ff  1697142.875000 1695531.125000
1549505434.589354 /muse/drlref ff  1697142.875000 1695531.125000
1549505434.589360 /muse/drlref ff  1697142.875000 1695531.125000
1549505434.589369 /muse/drlref ff  1697142.875000 1695531.125000
1549505434.620109 /muse/eeg  
1549505434.620138 /muse/eeg  
1549505434.620142 /muse/eeg  
1549505434.620154 /muse/acc fff  0.298401 0.167786 0.935486
1549505434.620170 /muse/acc fff  0.295898 0.168518 0.932922
1549505434.620183 /muse/acc fff  0.293518 0.170227 0.931396
1549505434.620266 /muse/eeg  
1549505434.620230 /muse/eeg ffffff  853.003662 850.989014 848.571411 845.347961 nan nan
1549505434.620300 /muse/eeg  
1549505434.620283 /muse/eeg ffffff  848.168518 844.139221 842.527466 840.109863 nan nan
1549505434.620339 /muse/eeg  
1549505434.620320 /muse/eeg ffffff  856.227112 841.721619 848.168518 859.450562 nan nan
1549505434.620368 /muse/eeg  
1549505434.620353 /muse/eeg ffffff  844.139221 848.168518 857.838806 864.285706 nan nan
1549505434.620401 /muse/eeg  
1549505434.620385 /muse/eeg ffffff  851.794861 848.974365 855.018311 855.421265 nan nan
1549505434.620432 /muse/eeg  
1549505434.620416 /muse/eeg ffffff  857.032959 847.362610 844.945068 853.809509 nan nan
1549505434.620464 /muse/eeg  
1549505434.620448 /muse/eeg ffffff  836.080566 845.347961 857.435913 862.271057 nan nan
1549505434.620501 /muse/eeg  
1549505434.620482 /muse/eeg ffffff  838.901123 848.974365 864.285706 840.512817 nan nan
1549505434.620530 /muse/eeg  
1549505434.620514 /muse/eeg ffffff  850.183167 855.018311 849.377319 843.333313 nan nan
1549505434.620557 /muse/eeg  
1549505434.620539 /muse/eeg ffffff  856.227112 855.824158 848.974365 856.630066 nan nan
1549505434.620584 /muse/eeg  
1549505434.620569 /muse/eeg ffffff  844.945068 854.212463 845.347961 844.139221 nan nan
1549505434.620619 /muse/eeg  
1549505434.620599 /muse/eeg ffffff  841.721619 859.853455 843.333313 842.930420 nan nan
1549505434.651496 /muse/eeg  
1549505434.651458 /muse/eeg ffffff  838.095215 859.047607 848.571411 852.197815 nan nan
1549505434.652592 /muse/eeg  
1549505434.652844 /muse/eeg  
1549505434.652853 /muse/eeg  
1549505434.652857 /muse/eeg  
1549505434.652862 /muse/eeg  
1549505434.652867 /muse/eeg  
1549505434.652872 /muse/eeg  
1549505434.652877 /muse/eeg  
1549505434.652881 /muse/eeg  
1549505434.652888 /muse/eeg  
1549505434.652893 /muse/eeg  
1549505434.652897 /muse/eeg  
1549505434.652902 /muse/eeg  
1549505434.652907 /muse/eeg  
1549505434.652912 /muse/eeg  
1549505434.652917 /muse/eeg  
1549505434.652921 /muse/eeg  
1549505434.652926 /muse/eeg  
1549505434.653055 /muse/eeg  
1549505434.651523 /muse/eeg ffffff  830.842468 848.571411 855.018311 873.956055 nan nan
1549505434.653102 /muse/eeg  
1549505434.653071 /muse/eeg ffffff  838.095215 842.930420 853.406616 863.076904 nan nan
1549505434.653129 /muse/eeg  
1549505434.653113 /muse/eeg ffffff  839.304016 845.750916 850.586060 842.527466 nan nan
1549505434.653156 /muse/eeg  
1549505434.653141 /muse/eeg ffffff  847.765564 848.974365 856.227112 847.362610 nan nan
1549505434.653182 /muse/eeg  
1549505434.653166 /muse/eeg ffffff  847.765564 848.974365 848.168518 835.677673 nan nan
1549505434.653209 /muse/eeg  
1549505434.653193 /muse/eeg ffffff  835.274719 851.794861 841.721619 836.483521 nan nan
1549505434.653237 /muse/eeg  
1549505434.653221 /muse/eeg ffffff  840.915771 848.571411 836.080566 846.153870 nan nan
1549505434.653264 /muse/eeg  
1549505434.653248 /muse/eeg ffffff  822.783875 851.391968 832.454224 854.615356 nan nan
1549505434.653290 /muse/eeg  
1549505434.653275 /muse/eeg ffffff  824.395630 858.644714 847.765564 841.721619 nan nan
1549505434.653317 /muse/eeg  
1549505434.653302 /muse/eeg ffffff  836.483521 858.644714 853.809509 826.410278 nan nan
1549505434.653344 /muse/eeg  
1549505434.653329 /muse/eeg ffffff  846.153870 855.824158 850.989014 840.109863 nan nan
1549505434.682609 /muse/eeg  
1549505434.682643 /muse/eeg  
1549505434.682648 /muse/eeg  
1549505434.682661 /muse/acc fff  0.294006 0.172546 0.930298
1549505434.682674 /muse/acc fff  0.294739 0.175232 0.931274
1549505434.682680 /muse/acc fff  0.296143 0.176880 0.933716
1549505434.713846 /muse/eeg  
1549505434.713807 /muse/eeg ffffff  846.153870 844.139221 838.095215 842.527466 nan nan
1549505434.713891 /muse/eeg  
1549505434.713874 /muse/eeg ffffff  827.619019 838.901123 834.871765 839.706970 nan nan
1549505434.713915 /muse/eeg  
1549505434.713900 /muse/eeg ffffff  837.692322 845.750916 847.765564 835.274719 nan nan
1549505434.713941 /muse/eeg  
1549505434.713926 /muse/eeg ffffff  827.619019 851.391968 848.974365 835.274719 nan nan
1549505434.713967 /muse/eeg  
1549505434.713952 /muse/eeg ffffff  809.487183 854.212463 846.153870 820.366272 nan nan
1549505434.713992 /muse/eeg  
1549505434.713977 /muse/eeg ffffff  820.769226 852.600708 834.468872 819.963379 nan nan
1549505434.714019 /muse/eeg  
1549505434.714003 /muse/eeg ffffff  832.454224 855.824158 836.080566 846.556763 nan nan
1549505434.714044 /muse/eeg  
1549505434.714029 /muse/eeg ffffff  834.468872 857.032959 848.168518 846.959717 nan nan
1549505434.714068 /muse/eeg  
1549505434.714053 /muse/eeg ffffff  842.930420 851.391968 845.347961 833.260071 nan nan
1549505434.714094 /muse/eeg  
1549505434.714079 /muse/eeg ffffff  837.692322 848.974365 842.124512 840.512817 nan nan
1549505434.714122 /muse/eeg  
1549505434.714103 /muse/eeg ffffff  815.128235 847.362610 844.542114 840.915771 nan nan
1549505434.714209 /muse/eeg  
1549505434.714176 /muse/eeg ffffff  813.113525 846.556763 849.780212 846.153870 nan nan
1549505434.714237 /muse/eeg  
1549505434.714247 /muse/eeg  
1549505434.714250 /muse/eeg  
1549505434.714258 /muse/acc fff  0.292908 0.178589 0.934631
1549505434.714271 /muse/acc fff  0.294373 0.180603 0.935547
1549505434.714284 /muse/acc fff  0.294067 0.182190 0.936279
1549505434.745200 /muse/eeg  
1549505434.745171 /muse/eeg ffffff  840.512817 846.556763 848.168518 858.241760 nan nan
1549505434.745239 /muse/eeg  
1549505434.745224 /muse/eeg ffffff  819.963379 845.750916 843.333313 831.245422 nan nan
1549505434.745275 /muse/eeg  
1549505434.745255 /muse/eeg ffffff  809.084229 844.945068 840.512817 828.827820 nan nan
1549505434.746263 /muse/eeg  
1549505434.746609 /muse/eeg  
1549505434.746618 /muse/eeg  
1549505434.746623 /muse/eeg  
1549505434.746627 /muse/eeg  
1549505434.746633 /muse/eeg  
1549505434.746637 /muse/eeg  
1549505434.746642 /muse/eeg  
1549505434.746646 /muse/eeg  
1549505434.746651 /muse/eeg  
1549505434.746656 /muse/eeg  
1549505434.746661 /muse/eeg  
1549505434.746666 /muse/eeg  
1549505434.746671 /muse/eeg  
1549505434.746677 /muse/eeg  
1549505434.746683 /muse/eeg  
1549505434.746688 /muse/eeg  
1549505434.746694 /muse/eeg  
1549505434.747966 /muse/eeg  
1549505434.745287 /muse/eeg ffffff  828.021973 846.556763 836.886475 846.556763 nan nan
1549505434.748012 /muse/eeg  
1549505434.747982 /muse/eeg ffffff  819.560425 846.959717 836.483521 829.633728 nan nan
1549505434.748043 /muse/eeg  
1549505434.748027 /muse/eeg ffffff  825.604370 846.153870 830.036621 829.633728 nan nan
1549505434.748073 /muse/eeg  
1549505434.748057 /muse/eeg ffffff  816.739929 839.304016 835.274719 826.410278 nan nan
1549505434.748101 /muse/eeg  
1549505434.748084 /muse/eeg ffffff  803.040283 834.871765 834.065918 830.842468 nan nan
1549505434.748127 /muse/eeg  
1549505434.748112 /muse/eeg ffffff  809.084229 846.556763 821.575073 842.124512 nan nan
1549505434.748155 /muse/eeg  
1549505434.748139 /muse/eeg ffffff  823.992676 863.882812 839.706970 846.556763 nan nan
1549505434.748184 /muse/eeg  
1549505434.748168 /muse/eeg ffffff  813.113525 867.912109 842.124512 836.886475 nan nan
1549505434.748211 /muse/eeg  
1549505434.748196 /muse/eeg ffffff  793.369934 855.421265 834.468872 824.395630 nan nan
1549505434.776341 /muse/eeg  
1549505434.776388 /muse/eeg  
1549505434.776392 /muse/eeg  
1549505434.796652 /muse/acc fff  0.293579 0.182495 0.938171
1549505434.796686 /muse/acc fff  0.293518 0.186096 0.935791
1549505434.796697 /muse/acc fff  0.294495 0.186829 0.936035
1549505434.851786 /muse/eeg  
1549505434.851740 /muse/eeg ffffff  806.666687 847.362610 824.798523 840.512817 nan nan
1549505434.851830 /muse/eeg  
1549505434.851813 /muse/eeg ffffff  807.472534 848.974365 827.216125 833.663025 nan nan
1549505434.851855 /muse/eeg  
1549505434.851839 /muse/eeg ffffff  803.040283 850.183167 840.915771 819.560425 nan nan
1549505434.851889 /muse/eeg  
1549505434.851867 /muse/eeg ffffff  817.545776 853.406616 837.289368 834.468872 nan nan
1549505434.851920 /muse/eeg  
1549505434.851904 /muse/eeg ffffff  818.351624 859.047607 835.274719 835.274719 nan nan
1549505434.851960 /muse/eeg  
1549505434.851940 /muse/eeg ffffff  801.831482 860.256409 828.021973 834.871765 nan nan
1549505434.851990 /muse/eeg  
1549505434.851973 /muse/eeg ffffff  824.798523 859.450562 838.095215 830.439575 nan nan
1549505434.852030 /muse/eeg  
1549505434.852009 /muse/eeg ffffff  840.109863 857.435913 848.974365 836.080566 nan nan
1549505434.852058 /muse/eeg  
1549505434.852043 /muse/eeg ffffff  792.161194 855.421265 844.945068 836.886475 nan nan
1549505434.852099 /muse/eeg  
1549505434.852078 /muse/eeg ffffff  779.670349 863.479858 847.765564 845.750916 nan nan
1549505434.852127 /muse/eeg  
1549505434.852111 /muse/eeg ffffff  791.355286 867.106201 843.333313 847.765564 nan nan
1549505434.852166 /muse/eeg  
1549505434.852146 /muse/eeg ffffff  787.728943 861.465210 840.109863 823.589722 nan nan
1549505434.852187 /muse/drlref ff  1697142.875000 1695531.125000
1549505434.852194 /muse/drlref ff  1697142.875000 1695531.125000
1549505434.852210 /muse/drlref ff  1697142.875000 1695531.125000
1549505434.852215 /muse/drlref ff  1697142.875000 1695531.125000
1549505434.852221 /muse/drlref ff  1697142.875000 1695531.125000
1549505434.852231 /muse/drlref ff  1697142.875000 1695531.125000
1549505434.852241 /muse/eeg  
1549505434.852245 /muse/eeg  
1549505434.852249 /muse/eeg  
1549505434.852256 /muse/acc fff  0.295654 0.187866 0.933838
1549505434.852269 /muse/acc fff  0.293274 0.187988 0.933716
1549505434.852279 /muse/acc fff  0.294128 0.189880 0.932190
1549505434.852330 /muse/eeg  
1549505434.852314 /muse/eeg ffffff  794.578735 856.630066 840.512817 822.783875 nan nan
1549505434.852357 /muse/eeg  
1549505434.852342 /muse/eeg ffffff  790.952393 858.644714 844.139221 840.512817 nan nan
1549505434.852398 /muse/eeg  
1549505434.852377 /muse/eeg ffffff  791.355286 858.644714 844.945068 836.483521 nan nan
1549505434.852427 /muse/eeg  
1549505434.852411 /muse/eeg ffffff  800.622681 856.630066 840.915771 820.769226 nan nan
1549505434.852468 /muse/eeg  
1549505434.852446 /muse/eeg ffffff  771.208801 855.824158 845.750916 843.333313 nan nan
1549505434.853551 /muse/eeg  
1549505434.853752 /muse/eeg  
1549505434.853760 /muse/eeg  
1549505434.853765 /muse/eeg  
1549505434.853773 /muse/eeg  
1549505434.853782 /muse/eeg  
1549505434.853789 /muse/eeg  
1549505434.853794 /muse/eeg  
1549505434.853800 /muse/eeg  
1549505434.853807 /muse/eeg  
1549505434.853812 /muse/eeg  
1549505434.853817 /muse/eeg  
1549505434.853822 /muse/eeg  
1549505434.853827 /muse/eeg  
1549505434.853833 /muse/eeg  
1549505434.853837 /muse/eeg  
1549505434.853842 /muse/eeg  
1549505434.853847 /muse/eeg  
1549505434.853982 /muse/eeg  
1549505434.852480 /muse/eeg ffffff  749.450562 845.347961 845.750916 840.109863 nan nan
1549505434.854027 /muse/eeg  
1549505434.853996 /muse/eeg ffffff  737.362610 840.109863 858.644714 824.798523 nan nan
1549505434.854074 /muse/eeg  
1549505434.854047 /muse/eeg ffffff  741.391968 845.750916 864.688660 831.648376 nan nan
1549505434.854105 /muse/eeg  
1549505434.854084 /muse/eeg ffffff  741.391968 851.391968 852.600708 828.021973 nan nan
1549505434.854146 /muse/eeg  
1549505434.854125 /muse/eeg ffffff  714.395630 849.377319 862.271057 831.648376 nan nan
1549505434.854184 /muse/eeg  
1549505434.854165 /muse/eeg ffffff  720.036621 850.989014 860.659363 843.333313 nan nan
1549505434.854216 /muse/eeg  
1549505434.854197 /muse/eeg ffffff  727.692322 858.644714 850.183167 838.901123 nan nan
